,Time,Stock_code,Market_type,Fragment_type,Market_subtype,MD_TABLE_CMD_RT,MBO_SEQNUM_RT,MBO_ORDER_ID_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_SIZE_RT,MBO_ASK_BROKER_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_SIZE_RT,MBO_BID_BROKER_RT,MBO_TIME_RT,MBO_BID_COND_CODE_RT,MBO_ASK_COND_CODE_RT
360,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
361,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
362,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.35999965667725,0.0,"""9094""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
363,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
364,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
365,"""10:01:54.0744""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
366,"""10:01:54.0754""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T10:01:53.000+08:00""",,""""""
367,"""10:04:44.1506""",2660,MBO,NONE,ASK,ADD,98.0,"""37323336343837373020""",1.0,1.27999973297119,16000.0,,,,,,"""2021-08-12T10:04:43.987+08:00""",,""""""
368,"""10:04:44.1506""",2660,MBO,NONE,BID,MOD,99.0,"""31363331383737313420""",,,,,1.0,1.27999973297119,20000.0,,"""2021-08-12T10:04:43.987+08:00""","""""",
369,"""10:04:44.1506""",2660,MBO,NONE,ASK,DEL,100.0,"""37323336343837373020""",1.0,1.27999973297119,16000.0,,,,,,"""2021-08-12T10:04:43.987+08:00""",,""""""
370,"""10:04:44.2066""",2660,MBO,NONE,ASK,ADD,101.0,"""37323336383438363620""",1.0,1.28999996185303,4000.0,,,,,,"""2021-08-12T10:04:44.046+08:00""",,""""""
371,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,1.0,1.28999996185303,0.0,"""2074""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
372,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,2.0,1.30000019073486,0.0,""" 141""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
373,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,3.0,1.30000019073486,0.0,"""1886""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
374,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.32999992370605,0.0,"""1677""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
375,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.32999992370605,0.0,"""7357""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
376,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,6.0,1.32999992370605,0.0,"""8176""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
377,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
378,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
379,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
380,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.35999965667725,0.0,"""9094""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
381,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
382,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
383,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
384,"""10:04:44.2226""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T10:04:44.000+08:00""",,""""""
385,"""10:04:47.4004""",2660,MBO,NONE,BID,DEL,102.0,"""31363331383737313420""",,,,,1.0,1.27999973297119,20000.0,,"""2021-08-12T10:04:47.233+08:00""","""""",
386,"""10:04:47.4004""",2660,MBO,NONE,ASK,DEL,103.0,"""34373438373731383620""",5.0,1.32999992370605,30000.0,,,,,,"""2021-08-12T10:04:47.234+08:00""",,""""""
387,"""10:04:47.4004""",2660,MBO,NONE,ASK,ADD,104.0,"""37323539363337373820""",4.0,1.31999969482422,46000.0,,,,,,"""2021-08-12T10:04:47.234+08:00""",,""""""
388,"""10:04:47.4483""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.31999969482422,0.0,"""7357""",,,,,"""2021-08-12T10:04:47.000+08:00""",,""""""
389,"""10:04:47.4483""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.32999992370605,0.0,"""1677""",,,,,"""2021-08-12T10:04:47.000+08:00""",,""""""
390,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,1.0,1.27000045776367,0.0,"""4821""","""2021-08-12T10:04:47.000+08:00""","""""",
391,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,2.0,1.27000045776367,0.0,"""7357""","""2021-08-12T10:04:47.000+08:00""","""""",
392,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,3.0,1.27000045776367,0.0,"""1799""","""2021-08-12T10:04:47.000+08:00""","""""",
393,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.26000022888184,0.0,"""1978""","""2021-08-12T10:04:47.000+08:00""","""""",
394,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.26000022888184,0.0,"""2245""","""2021-08-12T10:04:47.000+08:00""","""""",
395,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.26000022888184,0.0,"""2310""","""2021-08-12T10:04:47.000+08:00""","""""",
396,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.25,0.0,""" 249""","""2021-08-12T10:04:47.000+08:00""","""""",
397,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.25,0.0,"""1799""","""2021-08-12T10:04:47.000+08:00""","""""",
398,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.23999977111816,0.0,"""6699""","""2021-08-12T10:04:47.000+08:00""","""""",
399,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.23000049591064,0.0,"""6699""","""2021-08-12T10:04:47.000+08:00""","""""",
400,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.22000026702881,0.0,"""6699""","""2021-08-12T10:04:47.000+08:00""","""""",
401,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""1836""","""2021-08-12T10:04:47.000+08:00""","""""",
402,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""8306""","""2021-08-12T10:04:47.000+08:00""","""""",
403,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""2310""","""2021-08-12T10:04:47.000+08:00""","""""",
404,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""4663""","""2021-08-12T10:04:47.000+08:00""","""""",
405,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15999984741211,0.0,"""6699""","""2021-08-12T10:04:47.000+08:00""","""""",
406,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15000057220459,0.0,"""8730""","""2021-08-12T10:04:47.000+08:00""","""""",
407,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15000057220459,0.0,"""1836""","""2021-08-12T10:04:47.000+08:00""","""""",
408,"""10:04:47.4483""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.11999988555908,0.0,"""6729""","""2021-08-12T10:04:47.000+08:00""","""""",
409,"""10:04:49.2564""",2660,MBO,NONE,BID,ADD,105.0,"""37323636313031373820""",,,,,4.0,1.27000045776367,2000.0,,"""2021-08-12T10:04:49.095+08:00""","""""",
410,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.27000045776367,0.0,"""4086""","""2021-08-12T10:04:49.000+08:00""","""""",
411,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.26000022888184,0.0,"""1978""","""2021-08-12T10:04:49.000+08:00""","""""",
412,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.26000022888184,0.0,"""2245""","""2021-08-12T10:04:49.000+08:00""","""""",
413,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.26000022888184,0.0,"""2310""","""2021-08-12T10:04:49.000+08:00""","""""",
414,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.25,0.0,""" 249""","""2021-08-12T10:04:49.000+08:00""","""""",
415,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.25,0.0,"""1799""","""2021-08-12T10:04:49.000+08:00""","""""",
416,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.23999977111816,0.0,"""6699""","""2021-08-12T10:04:49.000+08:00""","""""",
417,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.23000049591064,0.0,"""6699""","""2021-08-12T10:04:49.000+08:00""","""""",
418,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.22000026702881,0.0,"""6699""","""2021-08-12T10:04:49.000+08:00""","""""",
419,"""10:04:49.2640""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""1836""","""2021-08-12T10:04:49.000+08:00""","""""",
420,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""8306""","""2021-08-12T10:04:49.000+08:00""","""""",
421,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""2310""","""2021-08-12T10:04:49.000+08:00""","""""",
422,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.19999980926514,0.0,"""4663""","""2021-08-12T10:04:49.000+08:00""","""""",
423,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15999984741211,0.0,"""6699""","""2021-08-12T10:04:49.000+08:00""","""""",
424,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15000057220459,0.0,"""8730""","""2021-08-12T10:04:49.000+08:00""","""""",
425,"""10:04:49.2720""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.15000057220459,0.0,"""1836""","""2021-08-12T10:04:49.000+08:00""","""""",
426,"""10:17:53.2103""",2660,MBO,NONE,BID,ADD,106.0,"""39333732383536333420""",,,,,11.0,1.23999977111816,10000.0,,"""2021-08-12T10:17:53.047+08:00""","""""",
427,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.23999977111816,0.0,"""2311""","""2021-08-12T10:17:53.000+08:00""","""""",
428,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.23000049591064,0.0,"""6699""","""2021-08-12T10:17:53.000+08:00""","""""",
429,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.22000026702881,0.0,"""6699""","""2021-08-12T10:17:53.000+08:00""","""""",
430,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""1836""","""2021-08-12T10:17:53.000+08:00""","""""",
431,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""8306""","""2021-08-12T10:17:53.000+08:00""","""""",
432,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.19999980926514,0.0,"""2310""","""2021-08-12T10:17:53.000+08:00""","""""",
433,"""10:17:53.2183""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.19999980926514,0.0,"""4663""","""2021-08-12T10:17:53.000+08:00""","""""",
434,"""10:17:53.2263""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15999984741211,0.0,"""6699""","""2021-08-12T10:17:53.000+08:00""","""""",
435,"""10:17:53.2263""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.15000057220459,0.0,"""8730""","""2021-08-12T10:17:53.000+08:00""","""""",
436,"""10:17:53.2263""",2660,TOP,NONE,BID,REPLACE,,,,,,,20.0,1.15000057220459,0.0,"""1836""","""2021-08-12T10:17:53.000+08:00""","""""",
437,"""10:22:08.1786""",2660,MBO,NONE,BID,DEL,107.0,"""39333732383536333420""",,,,,11.0,1.23999977111816,10000.0,,"""2021-08-12T10:22:08.013+08:00""","""""",
438,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.23000049591064,0.0,"""6699""","""2021-08-12T10:22:08.000+08:00""","""""",
439,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.22000026702881,0.0,"""6699""","""2021-08-12T10:22:08.000+08:00""","""""",
440,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""1836""","""2021-08-12T10:22:08.000+08:00""","""""",
441,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""8306""","""2021-08-12T10:22:08.000+08:00""","""""",
442,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""2310""","""2021-08-12T10:22:08.000+08:00""","""""",
443,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.19999980926514,0.0,"""4663""","""2021-08-12T10:22:08.000+08:00""","""""",
444,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15999984741211,0.0,"""6699""","""2021-08-12T10:22:08.000+08:00""","""""",
445,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15000057220459,0.0,"""8730""","""2021-08-12T10:22:08.000+08:00""","""""",
446,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.15000057220459,0.0,"""1836""","""2021-08-12T10:22:08.000+08:00""","""""",
447,"""10:22:08.1866""",2660,TOP,NONE,BID,REPLACE_CLEAR,,,,,,,20.0,0.0,0.0,"""    ""","""2021-08-12T10:22:08.000+08:00""","""""",
448,"""10:48:14.2581""",2660,MBO,NONE,ASK,ADD,108.0,"""31333139323534323734""",4.0,1.30000019073486,10000.0,,,,,,"""2021-08-12T10:48:14.079+08:00""",,""""""
449,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.30000019073486,0.0,""" 118""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
450,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.31999969482422,0.0,"""7357""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
451,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,6.0,1.32999992370605,0.0,"""1677""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
452,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.32999992370605,0.0,"""8176""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
453,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
454,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
455,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
456,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.35999965667725,0.0,"""9094""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
457,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
458,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
459,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
460,"""10:48:14.2581""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T10:48:14.000+08:00""",,""""""
461,"""10:48:37.6182""",2660,MBO,NONE,ASK,ADD,109.0,"""31333233393235353036""",8.0,1.32999992370605,30000.0,,,,,,"""2021-08-12T10:48:37.441+08:00""",,""""""
462,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.32999992370605,0.0,""" 104""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
463,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
464,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
465,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
466,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.35999965667725,0.0,"""9094""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
467,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
468,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
469,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
470,"""10:48:37.6582""",2660,TOP,NONE,ASK,REPLACE,,,16.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T10:48:37.000+08:00""",,""""""
471,"""10:49:00.4709""",2660,MBO,NONE,ASK,ADD,110.0,"""31333238353132373730""",14.0,1.36999988555908,40000.0,,,,,,"""2021-08-12T10:49:00.291+08:00""",,""""""
472,"""10:49:00.4709""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.36999988555908,0.0,""" 118""",,,,,"""2021-08-12T10:49:00.000+08:00""",,""""""
473,"""10:49:00.4719""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T10:49:00.000+08:00""",,""""""
474,"""10:49:00.4719""",2660,TOP,NONE,ASK,REPLACE,,,16.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T10:49:00.000+08:00""",,""""""
475,"""10:49:00.4719""",2660,TOP,NONE,ASK,REPLACE,,,17.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T10:49:00.000+08:00""",,""""""
476,"""10:54:23.4532""",2660,MBO,NONE,ASK,ADD,111.0,"""31333832373433353534""",1.0,1.27000045776367,30000.0,,,,,,"""2021-08-12T10:54:23.270+08:00""",,""""""
477,"""10:54:23.4532""",2660,MBO,NONE,BID,DEL,112.0,"""31383433333238322020""",,,,,1.0,1.27000045776367,24000.0,,"""2021-08-12T10:54:23.270+08:00""","""""",
478,"""10:54:23.4532""",2660,MBO,NONE,ASK,MOD,113.0,"""31333832373433353534""",1.0,1.27000045776367,6000.0,,,,,,"""2021-08-12T10:54:23.270+08:00""",,""""""
479,"""10:54:23.4532""",2660,MBO,NONE,BID,MOD,114.0,"""34313436383431363220""",,,,,1.0,1.27000045776367,40000.0,,"""2021-08-12T10:54:23.270+08:00""","""""",
480,"""10:54:23.4532""",2660,MBO,NONE,ASK,DEL,115.0,"""31333832373433353534""",1.0,1.27000045776367,6000.0,,,,,,"""2021-08-12T10:54:23.270+08:00""",,""""""
481,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,1.0,1.27000045776367,0.0,"""7357""","""2021-08-12T10:54:23.000+08:00""","""""",
482,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,2.0,1.27000045776367,0.0,"""1799""","""2021-08-12T10:54:23.000+08:00""","""""",
483,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,3.0,1.27000045776367,0.0,"""4086""","""2021-08-12T10:54:23.000+08:00""","""""",
484,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.26000022888184,0.0,"""1978""","""2021-08-12T10:54:23.000+08:00""","""""",
485,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.26000022888184,0.0,"""2245""","""2021-08-12T10:54:23.000+08:00""","""""",
486,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.26000022888184,0.0,"""2310""","""2021-08-12T10:54:23.000+08:00""","""""",
487,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.25,0.0,""" 249""","""2021-08-12T10:54:23.000+08:00""","""""",
488,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.25,0.0,"""1799""","""2021-08-12T10:54:23.000+08:00""","""""",
489,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.23999977111816,0.0,"""6699""","""2021-08-12T10:54:23.000+08:00""","""""",
490,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.23000049591064,0.0,"""6699""","""2021-08-12T10:54:23.000+08:00""","""""",
491,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.22000026702881,0.0,"""6699""","""2021-08-12T10:54:23.000+08:00""","""""",
492,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""1836""","""2021-08-12T10:54:23.000+08:00""","""""",
493,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""8306""","""2021-08-12T10:54:23.000+08:00""","""""",
494,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""2310""","""2021-08-12T10:54:23.000+08:00""","""""",
495,"""10:54:23.4611""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""4663""","""2021-08-12T10:54:23.000+08:00""","""""",
496,"""10:54:23.4689""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15999984741211,0.0,"""6699""","""2021-08-12T10:54:23.000+08:00""","""""",
497,"""10:54:23.4689""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15000057220459,0.0,"""8730""","""2021-08-12T10:54:23.000+08:00""","""""",
498,"""10:54:23.4689""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15000057220459,0.0,"""1836""","""2021-08-12T10:54:23.000+08:00""","""""",
499,"""10:54:23.4689""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.11999988555908,0.0,"""6729""","""2021-08-12T10:54:23.000+08:00""","""""",
500,"""10:54:33.4480""",2660,MBO,NONE,ASK,ADD,116.0,"""31333835313933343734""",2.0,1.28999996185303,4000.0,,,,,,"""2021-08-12T10:54:33.272+08:00""",,""""""
501,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,2.0,1.28999996185303,0.0,"""7357""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
502,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,3.0,1.30000019073486,0.0,""" 141""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
503,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.30000019073486,0.0,"""1886""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
504,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.30000019073486,0.0,""" 118""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
505,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,6.0,1.31999969482422,0.0,"""7357""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
506,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.32999992370605,0.0,"""1677""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
507,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.32999992370605,0.0,"""8176""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
508,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.32999992370605,0.0,""" 104""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
509,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
510,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
511,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
512,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.35999965667725,0.0,"""9094""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
513,"""10:54:33.4716""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T10:54:33.000+08:00""",,""""""
